business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
O-Xa9GCFWI65YiBD5Jw_hA,4/22/11,pyCM8bH0z8fp6cWg6f2hKQ,5,"Figured it is time to write a review after going here for quite a few years for dinner on special occasions or just to have some of the best seafood and Bone in fillet around. 

First off you have to understand that the cuts are top quality so you can order almost any steak off the menus and be dazzled by the flavor, which is fantastic to the point that adding anything to it would destroy the integrity of the taste as is.
 I mean the meat is perfection on a plate and this needs no other explaining.

If with friends or even your significant other you must start with the the seafood tower, which can be order in many different ways to match your appetite and likes. When presented at the table you and your guests will be blown away at the quality of the seafood and rightly so as it is brought in fresh daily.

The sides are too awesome in their taste and quality and i suggest the Lobster mash or the Maestros Mash potatoes neither of which will leave you hungry in their own right, but often wanting more :) 

Wine selection is great and the atmosphere is top notch, but topping it with some of the best servers in town makes this one of my favorites for entertaining. 

you will not be disappointed.",review,qT17WVkJi0RvQ4nNPN6NDw,2,1,0
9lDZ2d6oRpFsSWwDCCDQOw,1/31/09,WD99RuBcxqvYRCFTf_mT3A,4,"I was only able to play the front 9; my wrist was hurting too much to finish, which is a big deal because I live in IL, and was returning from LA and stopped here specifically to play the TPC. Oh well.

I was a single, and got paired with another. The course was pretty open, but we took our time and enjoyed the round. The front nine, although rarely shown on TV, is quite nice. Definitely challenging enough, and I didn't even play the back tees.

It was fairly easy to get on, the bar had pretty good food for a clubhouse, and the staff were very helpful. Definitely recommend the TPC.",review,Y9LxzNvQxKwLhy2Zo7R_4w,0,0,0
vARjqeIkSNsazHltujiq4Q,5/18/10,aRcp0rlSuAiuF-CDDZx9nQ,5,"I can't describe to you how amazing these gourmet adult hot pockets taste! They literally MELT in your mouth- a few of my favorites are the Cajun Chicken, Dill Salmon, and the Stilton & Steak---Bon Appetit everyone! And don't forget about the all day everyday-$3 car bombs(you can't beat that price) their happy hour is amazing, too!",review,ZoBrIw-7VgCOO30GJVCoOA,0,0,0
145SQ_msdQ1yo7J0E63VoA,3/15/11,VqNdpXrssjJrC0Z_swPUdA,1,"I was really excited about this event, maybe my expectations were too high, because I was really underwhelmed.  Very little shade, ran out of water, by the time I got there at 1pm (other obligations) 20% of the vendors were out of food, and by the time I ate my way through some, everyone else was already out.   60 bucks for that?  I don't think so.  

And when I mentioned it to ""the person in charge"", he was patronizing, invalidating and kept telling me how happy the chefs were.  Well, I'm your consumer, big guy.  

Sorry, Devoured, wish it could have been better. 

What food I did try, was pretty good.",review,ASi6ZgbbwXIwU2H24uANmQ,0,1,0
hW0Ne_HTHEAgGF1rAdmR-g,7/6/10,6iEP6dvHIefVMMnjeDRNcQ,1,"The beach paradise of Ixtapa-Zihuatenejo awaited us....unfortunately, so did a connecting flight in ARIZONA of all places...

Long story short....1/3 of our luggage did not arrive at our final destination, various articles of our clothing are still missing as well as my cell phone charger...not to mention security forcing us to open sealed containers of my son's baby food and milk for litmus tests...

I looked on the bright side....at least we didn't get deported =)",review,8tbXmjYGsYFZXk6ppuwRWQ,7,7,9
Hgbxen9iKGL4AH6kKgC8YQ,12/29/12,CxVOhu043DTW4zPTsQnJPA,5,"So very Portlandia in its hipsterness and decor. Premium coffee roasted in-house, in the middle of the desert, no less! Who would have thunk it.

Baristas were profesh and friendly. They even warmed up our pastries upon request. Perfectly foamed milk and fruity noted espresso. I hope this place has a long life in Scottsdale, where great coffee is few and far between.",review,cwm_3br1CTH8IO8ZwWzFLg,0,0,0
yb17xHvhDJthJGS10uhFeQ,1/21/09,ZbSLbPWeDfSL1HxyiSRqEg,4,This is a little hockey dive-bar located in the Arcadia area.  TV screens hang above the bar & as you look behind the bar you can see the hockey rink and players.  Enternaining as the other review said.  I had Dunkel Hefeweisen and my girlfriend had a Corona.  Good times as a group of kids played Rock Band and sang off-key Nirvana covers.  I like this little hidden place.  Just be prepared - it's your average little bar for the average Joe guy.,review,7izaZThzAWk2UjrDTL849w,2,3,1
0QrA-Klgp1R-GzUr6uJS7Q,1/23/10,pMm0qHdnBWd_PWGyYEOnWg,4,"Love this place. Actually, today was awesome, because they usually only offer the ""express dozen"" through the drive thru, and the kids didn't want to go in, so the dude behind the speaker actually fulfilled my order as I wanted.

The only thing that bugs the hell out of me is that they charge for 2 donuts when you get a long john. :-(",review,H4ewd_HH1DE0Y8RbC_7HbA,3,2,2
hfl62LX14YqNpG0g0Tj6_Q,4/15/11,E6-DKEktgxA_fLEnfguAwA,4,"I grew up on Empanadas in Panama and I have been hard pressed to find anything close to them in the U.S.. today I found them! 

A perfectly crunchy crust and the beef was beautifully spiced. Usually Empanadas are bland and soggy. They did a great job on these.

I usually don't like rice, but the rice and black beans were wonderful. 

Service was great! I'll be back!",review,ziCKT5n58tcVfgksImx0VQ,1,1,0
rRe2eLIQ4MQ7d6vFL26Qdg,6/15/11,i5Ms8r5AMRa-wcU5-necFA,5,Awesome subs clean and friendly well priced.,review,Gi_ZP3Pjdvc9-a8aS3SH0A,0,2,0
E8z9E0aFDYwC7KQuEU3GYA,3/9/09,Y8GAudCnbK-05qkFzLsv0Q,4,"Had dinner and brunch, not on the same day...the dinner was good, although I thought the mandala masala could have used more flavor.  Brunch was great, tried 2 different tofu scrambles and both were very good.  Service is...let's say uninterested -- it's hard to be burdened with angst and chipper.",review,0NckJhx0qXykvvhsm-p7MA,1,1,0
yGmdo1ENajB98iryHGoWFw,4/12/11,cALYebKb5hygdKHqlQJu2Q,4,This is a very interesting place.  Don't go here thinking it will be classy.,review,thlVIc8s6ZCP37UGMf3yDA,0,0,0
QGeliKMObpVZ3jP89--ZIg,3/20/11,SawdMXLYD5ytRmMFvY4nmA,5,"I LOVE Chic Nails!

I used to go to Tip & Toes on 48th street and Ray Road, until one day they were ""too busy"" to take my friend and I in for pedicured. We discovered Chic Nails and have been doing all of our manicures and pedicures there since. 

The staff is extremely friendly and they give the best pedicures for a very reasonable price. I highly recommend this nail salon over any other!

P.S. It is extremely close to CK's Bar & Grill to go for happy hour after! :)",review,QAwWrE6LLbVHNtZOoDdRRw,0,2,0
bc-lE-wGVAsUrX-kJhtY-Q,3/6/11,j-jMQdELr6AFkCcEHxB7ww,5,"After the Padres Spring Training game, we had reservations at Don & Charlie's in Scottsdale .  None of us had been here before and it came highly recommended by my dad.  As soon as you walk into Don and Charlie's your eyes start feasting on all the signed baseballs down the left wall.  Now everywhere you look from floor to ceiling and even the ceiling itself is covered in memorabilia and autographed items from athletes of all sports and other celebrities.   Besides the amazing assortment of sports artifacts, I especially like the Cactus League Beer List which pairs a beer with each city that has a team in the Cactus League.  Colorado = Coors Light , Texas =Shiner Bock, Chicago =Old Style, and San Diego =Stone IPA, etc.  Also worth mentioning is the complimentary chopped liver platter with rye bread and bagel chips they bring as soon as you are seated.  I had the ribs with coconut shrimp combo which was great. I wasn't thrilled with the side dish: potato's au gratin which is a $2.50 upcharge.  They also bring a huge bowl of cole slaw with each entrée or you can choose soup which comes in a smaller bowl than the cole slaw!  We were too full for dessert and as we walked out, this place was packed!  I found myself trying to take in as much memorabilia as possible and then on one side of the crowded lobby there sat Willie Mays himself.  He was signing his book (or a baseball) for a $200 charitable donation to his foundation. Needless to say, I 'm not bringing home any memorabilia myself!",review,v10WwWFKPAK6aKjghrLj3g,0,0,0
CrBsdxqOjPdnfsDxV89GJQ,2/17/10,SmUMyCUNrT9HEo_DXdgUuQ,4,"I have to admit that I find myself thinking that I like mine tall dark and Russian. 

 It's nice to have a coffee shop near by that's not Starbucks, has good coffee and reasonable prices.  So far I just stick with the house brew (which is smooth and not too bitter yet not too sweet) since the fancy coffee drinks usually have many calories that I do not need!  I have tried the blueberry muffin-quite yummy as well as the chocolate chip cookies- delicious.  The cafe is attached to The Great Indoors so you can people watch, browse thru design books or take a leisurely stroll through the design center.  It's a great way to unwind or perk up on your choice of caffeinated beverage.",review,bZFRqP7s0Vszxeu8_IwYow,0,1,0
m9Wqqma30o-hH2fAX7dnug,3/14/11,oTB_mpCKcu-8wayQQuCDZw,5,"Best food, super friendly staff, and great prices. Love it!",review,FpCmGLWHe5Y-kDS7ZYaF5w,0,1,0
M3zLQRbSF_VcGukkzxXc4w,6/15/10,1e_YRoF0lrA9-4tvdym_Sg,5,"Christy is an amazing cake artist.  She has an impressive portfolio as she has a flair for creativity.  Her cakes are amazing and are truly one-of-a-kind.  She also has several delicious cake flavors to choose from or she can create one for you.   She has made several cakes for our family and I have been impressed with everyone of them.  I was also excited to see her compete on TLC's Ultimate Cake Off show early this spring.  If you're looking for a sculpted cake or one that will be the center of attention at your next party, then I recommend you call Phoenix Cake Company.",review,_w_hrcZ-9uObIBepDmLJwg,0,0,0
LzpR_jE6VIutJ08s2cdRrw,2/19/11,WqLc0KSfMHGoWNtvPque5w,4,"OK, Sweet Pea and I love us some Coup, and it's not just because we've been coming here for years- since I lived across the street and could see the restaurant from my window- or because we got engaged here (which was incredible.)  It's because the food never disappoints.  You can go to restaurants and have varying experiences from the best meal of your life to terrible, but Coup is not the place for that.  It's consistent.  And consistent can be good, or bad.
As consistently good as the food is, the service is likewise consistently slow (albeit friendly).  We went here for Valentine's day which we've been several times and I highly recommend.  It's romantic without being showy.  They have a special Valentine's Day set menu of 4 courses which is always interesting and good.  And, if you go on the day before Valentine's Day, they still have the menu, but it's cheaper.  Damn those greeting card ""holidays"".  The menu is also consistent.  The outstanding things are the brie brulee which is an absolute must-try as an appetizer, and the lamb shank.  Everything else is solidly good without being great.  The desserts are exceptional.  I like the BYOB aspect of the restaurant, although, they do charge you a lot for ""corking fees"", which amount to just charging you for nothing since they have a corkscrew sitting on the table and you are in charge of opening your own bottle.
Coup, I love you.  You get 5 stars if you vary your menu a little, please, please, please get more vegetarian (if any vegetarian) options, and improve your service.",review,GVH_iuoPc0aP3ZNYlWuKag,0,0,0
WaO_hAunQrZ--vI308rHQA,6/6/11,4jkSNOjZN-35vo1_Z2SL7w,3,Great food and awesome service! Even better that the Chef came out and personally checked on our experience. I will be back for more delicious BBQ,review,qT17WVkJi0RvQ4nNPN6NDw,1,0,0
COc06ScpJTN15NXMf4gkqA,6/17/12,MbLozRSxSjtMJ3YmPCms7Q,1,"See the huge sign outside that says $2.50? Yeah, that's for shirts only. I was caught off guard when I brought in my skirt and got nailed for about $3.79. As I sadly handed over my $5 bill, the lady at the counter said a lot of people had told her they felt betrayed by the sign outside. No kidding. I had originally been heading down the street to Regal on 7th Ave.--who does a fine job in half the pickup time--for the ""advertised"" fake price here. Trying to make the best of it,  I told the lady at least I'd learned they had an onsite alteration service, and maybe that was worth a buck. UH OH. Picked up my skirt a few weeks later with some Jersey Shore-type chick at the counter, and was told I owed another $3.79. I flat-out refused to pay twice. She screamed at me, chased me to my car, wrote down my license plate and said the police would be visiting. Ni-i-i-ice.",review,UfMHoQ4lic1aCkXFa4TxlA,0,2,1
hfl62LX14YqNpG0g0Tj6_Q,6/20/11,xbXkOaXLbwFsCMgsH6T9Tg,5,"After driving down a teeny dimly lit road and coming across what looked like a medical office building in the 60's, my husband and I found the amazing Fuego Bistro. We had a perfect meal there. Amazing ambiance, twinkly lights in the courtyard, live musician. Great wine. Food was so unique and delicious- I'd describe it as Southern-Spanish fusion. This meal was the highlight of our trip to Phoenix. 

If you live in Phoenix, you have no excuse to not come here. I live in Chicago and I'm sure I'll be back.",review,kWIyajQP2mEv93yj34oemg,0,1,0
AGar9KVq_W7YcF76avbDTw,3/16/11,LbSa1y7dGRZc4z6TXFG4AQ,3,"As Target's go this one is standard fare. That consistency is part of their brand recognition. However, as a part of the Up-Scale Desert Ridge Shopping Center, I'd expect a bit more than a Standard Target. Don't they have some sort of a Flagship Target?

Also traffic and parking can be atrocious at Desert Ridge. I drive to Target's and WalMart's much further from my house because the round trip time is less when I don't have to negotiate the teen packed Desert Ridge lot. Probably safer too.",review,P_LzcrlVXFdgBq_24UnlUw,0,0,0
V1nEpIRmEa1768oj_tuxeQ,12/16/12,39gCBTrQVeM4GVOt_wEoLg,5,"It's just like pizza bianco without the wait. This pizza is a 9.9999 and bianco is a 10. This place has a much larger menu and their deserts are to die for. 

If bianco has more then a 30 min wait just drive and or walk here.",review,a_V8LRfMxGvpGtTwR2olrg,0,0,0
Y-NqaDy_1bb-Y5dQ33x-Pw,7/22/10,15YFoHK5HPQpg1u_vwbqmA,4,"Sacks is a different kind of sandwich shop. They have some crazy ingredients like varied sauces and mayos, fresh spinach, grilled peppers, and all sorts of other things you don't see at a typical deli. Then they serve it up on a baguette, wrap, or wheat bread for about $6. The specials are particularly diverse and change daily. On the other side of the coin, their website is horrible and occasionally we find some things missing or not quite right, but we chalk that up to charm and whimsy. (We get a weekly Sacks delivery.)

If you want a basic ham and cheese sandwich, you can get that here. If you want a sandwich like their Blue Bayou, which is spicy marinated chicken served with bacon, bleu cheese crumbles, cheddar jack, mushrooms, spinach, and chipotle mayo, all melted down, well, you can get that here too, but only on the days when it's a special. 

From their regular, artist-inspired menu, their Dali is an instant classic take on the egg salad: This one comes with lettuce, bacon, cream cheese, mayo, and tomato, on 12-grain bread. The Encore has prime steak, melted provolone, hot/mild/or mixed peppers, feta yogurt or marinara sauce, lettuce, tomato, and parmesan for $6.30. Seriously, give this place a shot and you won't be disappointed. 

Oh, and every sandwich comes with a lovely cookie. Brilliant.",review,8-2W5CmkDl9vrkxRpkiPRg,1,1,0
0RqNRc6RiILzZxK9J8Kqug,3/3/12,2dEtB3h8yZEONOmUJIUPZQ,2,This is my first time back in years. It will be my last. I was in the bar area for lunch it was almost 1hour 25 min before I could get out. Ten min before my drink order and almost as long before food order. A secound drink forget it. Guy next to me walked out.,review,uQYOGKahTkpR9wEVjaAOCw,0,2,2
YEQkTCmphjr6XKPh4m93AQ,6/20/08,L1SNUf6VQgG2rolLLvVgxw,5,"As mentioned earlier, the best thing about this place is the super cheap, but super delicious lunch bentos.  You get a main dish, rice, salad, and an orange for under $4. If that's not enough, you can get double meat for a buck or two more.  I highly recommend the ginger pork or the katsu.  My friend I normally go with is a big fan of the white fish (fried or grilled).  The sushi here isn't bad.  It's nothing super special, but I don't come here for the sushi so it's not a big knock against the place.

As they would say on ebay: A+++ Great Seller! Would eat here again!!!",review,jdoGEEy5s-5L1O_lNzEi2g,0,2,0
StiQ_lcCY8sX4JI-J6Mufg,11/6/09,i2WTOTbT1lqu0byxcnY-GA,5,"'twas the night before booyah
and all the through the city
people were piecing 
some pretty shitty
costumes together
at savers, good will
george w bush
clintons, bill and hill
jay-z & beyonce
biden and obama
even saw kanye
oprah, super mamma
yep, octomom
brad pitt & jolie
and men as madonna
and lynn sue cooney 
i went to Easley's
to see what they had
of course, it was madness
every kid, mom and dad
crammed into the isles
pulling on wigs
vampire masks
and noises of pigs
all being assisted 
by the yellow tee'd staff
so very helpful
no panic, just laughs
""yes we have liberace
in fact, we have two
try both of them on
i'll grab 'em for you""
they found me a boa
a wig and make up
took just fifteen minutes
case opened and shut
and all around me
this repeated itself
the people rolled in
pleased people rolled out
into the darkness
parties around town
wonder how many
were out gettin' down
in get ups from Easley's
i'm guessing a ton
so check out Bert Easley's
make up, magic, fun
bright yellow building
south side of mcdowell
since nineteen sixty four
makin' halloween, howl",review,QKW7sYPWPSsIcWqSiDzChQ,6,6,6
1Q_H3BLhKBymF6Se8FfZNw,2/19/09,_o_WRkKLk7NJeOO6NsOmMA,1,"Unless you are a regular or look like your wallet is fat don't expect the best service.  Entrees cost about 20-38 bucks and Anti pasta runs between 5-20 desserts are all 8 bucks unless you get aged balsamic vinegar.  They also have a big cheese selection. 

I made reservations for this restaurant and they sat us by the back door.  The waiter never once explained anything on the menu or suggested a wine to go with our meal.  He didn't even tell us about the cheese menu except to check on the one we wanted.  The other waiter for a table near ours went out of his way to explain the menu and go as far as to tell his tables how to eat the cheese ( it comes with jelly's and such) .  

My meal was good I had the duck.  She had the salmon which tasted very fishy.  Not fresh at all.  The wine was 40 bucks for a carafe ( maybe if we would have got a 100 dollar bottle we would have gotten better service)  The Dessert was good it was a rich chocolate cake with nuts and chocolate sauce. Nothing too special.  

Overall the experience made the meal not worth the 115 bucks in these times not to mention they overcharged my girls card for the drinks at the bar.  If we dont want to give 25% don't charge it plain and simple.  

Just a warning reservations and customer service mean nothing.  We mentioned our complaints to the waiter and manager.  We received an apology but how bout comp our dessert or something.  Hyatt Gainey staff is also rude for the most part.  

Two thumbs way down.",review,JnRT9i2d71pY8D8ngzCz9Q,0,1,0
qRBeZAFiId0ainBtpFSGuQ,7/24/11,NqIsMdYelNlkeK32kJPsCQ,3,Returned Sunday afternoon and was  pleasantly suprised. Happy Hour is 7 days a week 3-7 pm   ; )    I recieved great service at the bar which was friendly fast and efficient(Janessa) .I ordered couple of drafts and wings with good happy hour pricing! I will be back!,review,xOLR24JjRq3nE6lW-869Ug,0,0,0
PmPOuRvuN3CoNOi1nBj_TQ,8/24/10,tiSpPFzMEWbEZf7mXJ-O6w,4,"LOVE THIS PLACE!!! The food was amazing,who cares if it's  chain restaurant.
      We had tried to go the night before but they were packd so we made a reservation for the next night.It was really busy when we go there but we were seated immediately.Our server was really nice and very helpful when we told him we had never been there before.
           We ordered the fried alligator app,and loved every bite of it.I had the filet mignon and rock lobster tail.The steak was cooked perfectly and was a good size for the price.I'm not usually a huge fan of lobster but wanted to give it a try,Pappadeux has changed my opinion about lobster,the meat  came right out of the tail.It was buttery andjust plain yummy! It was the first chance hubby and I really had a chance to go out to eat without the kids,so we really wanted to make the most of our time.And we wre definetly able to do that here.Refills kept coming even after we had paid the bill.I also loved the live music from the jazz quartet making its way around the room.The only thing thats keeping me from giving it 5 stars is that the tables were too close to each other,and it was so loud I could hear the discussion at the table next to me but I had a hard time hearing my huband across the table.I will definetly be going back to Pappadeux over and over again.",review,PFaAf7rqKfWXIPiG1qxCiw,0,0,0
F-ykHfGY9lWr12OJ_Ofy7A,3/14/12,ty51pvsTv3KxBaeHFWFZrw,3,"Hit or miss food. I ordered the meat plate with corned beef, zuch and asparagus for the sides. Corned beef was WAY too salty, and same thin style you get on a sandwich. I sent it back for a chicken breast bone in, which was the driest chicken I have ever had. The side veggies were good (perfectly grilled no butter), and accompanied by garlic bread. I think this place has potential but I ordered wrong. I sat at the bar and service was mediocre. Price was pretty low though. Good place to watch the game.",review,DowPyTFtqen32BuOmzuBXg,0,0,0
0BpMvu5B9fY-KEbOuxLtFQ,4/5/11,Fzn7pH4L44WChbaMYaZmxQ,3,"Absolutely the best sushi in the valley, hands down.  The fish is fresh and their spicy tuna is like no other.  However, the service is extremely slow. We once waited 75 minutes to get our lunch and the restaurant wasn't even full.  Can't say much about the cooked food though, but the sushi is amazing.",review,rz5kClFIidz_-sfJm4V7MA,0,0,0
XMRj865sZBPWCI7tx0uBWw,3/4/11,LfMuF4r-UJFf-ji1pAVlBA,4,"It was as good as everyone says!  And sooo inexpensive...appetizers, entrees, and drinks for 3 people...about 30 bones.  Not to mention the mountain of leftovers we brought home.",review,P4XRTKPDREmWvPIg81CzUQ,0,0,0
CvRGjwCsrQs1DYYL3z8R7g,2/27/08,xCEvHEszA3-CmFqtHacVQg,1,"Take your money elsewhere, unless you've got kids.  I really try to like this place.  A family member signed me up for the discount card, so I've been going more often, but I just don't love it.  It's simply ok, but the prices are outrageous.  And the sounds and animatronics are a huge distraction from the so-so food.  The cocktails are alright, but, again, the price is not right.  The ony thing fun about the place for an adult is the gift shop and the light-up cocktail glasses (which cost extra.)  I've seen a lot of happy families in here though, so I bet it's better if you have little ones to bring along.",review,jKeaOrPyJ-dI9SNeVqrbww,0,0,0
UI5ghIUeHYxzwSfaDVUXOA,7/21/10,_gh5ddLVeF7xEQVUKJLiVg,4,Friend and I were planning on going to Postino's next door but it was already packed at 5:30 on a Thu... Anyway we tried out Aiello's and were happily surprised. I had the Scallops Venezia and my friend had the veal. Both were very well done and the bread was delicious.,review,w70p852jPyabsc2JEIis4w,0,1,0
YKOvlBNkF4KpUP9q7x862w,2/16/12,_Ctic3_Iuw0ECtqH2Yw5yQ,5,"Took my fiance' there for Valentine's day/ Birthday.  I did a lot of research of romantic places around the Valley, and this one really caught my eye.  Immediately after walking through the door, you'll notice a dark and romantic ambiance with a lot of candle light.  Seating is a bit tight, but it wasn't bad enough for me to give it a lower review.  We began with an appetizer called ""Table side guacamole"" which was incredible to say the least.  It literally is made in front of your table.  Then it was onto the main dish... Build-your-own  Pork tacos.  Talk about tender meat!!  The shoulder of pork literally fell right off onto the fork.  The tortillas were exceptional, and so was the tasty sauce which included pineapple glaze.  So, the food was absolutely delicious...but the service was equally impressive.  My water level never reached the bottom of the glass the entire night, and I drink plenty!  Everyone was incredibly nice and cheerfully said ""Happy Valentine's Day!"" and ""Happy Birthday!"" to my fiance', which made the experience even better.  A fantastic place that I'll have no problem recommending to others to visit!",review,cCwj4RJSKU4-o9ZZ1VTtmA,1,0,0
qkbloHdDZuHf_0wTqUGPjQ,6/8/12,mmAi-uXUcfWLnH8qK2gfug,5,"I have had a great experience every time I have been there.  The food is hard to beat and the service was pleasant.  

Portions are reasonable, not huge (I'm a big feller), and I was satified every time I ate there.  

Very pleasant environment, clean, spacious and calm.",review,ENJpS6i-s9hWiQg9ZGwevQ,0,0,0
1DjRf3AdYpdlC1Df9KD6rA,8/15/10,28guWjT8KRZKvMZkltdzew,4,"My husband and I went here on a Saturday night for dinner because we had a restaurant.com gift certificate. Yes, it's in the Sheraton, and yes it's near the airport with not much else around, but I have to say- we were both impressed. 

We started with the Gambas al Fuego, which were deliciously spicy (although I thought that $10 for four shrimp was a bit excessive, no matter how tasty they were). We both had house salads with blue cheese dressing- I think you can tell a lot about the quality of a place by their salads. They used fresh field greens, the tomatoes were perfect and sweet, and even the thinly sliced onions were sweet and delicious. The blue cheese dressing was fantastic, and had actual chunks of blue cheese. I was impressed, for a hotel restaurant. For our entrees, I had the hickory smoked baby back ribs (good, but not phenomenal) and husband ordered the chorizo chicken- I am so glad he shared a bite with me, because it was awesome. I was really wishing I'd gotten that instead of the ribs. Oh, and I especially wanted to mention the asparagus that came with my ribs- tender, cooked just right, and flavorful. This place uses quality ingredients.

If it wasn't so out of the way, we would definitely come by regularly. My husband was especially enticed by the prime rib melt sandwich, so I think we'll be back during lunch in the near future. 

The only reason I'm not giving 5 stars was that the atmosphere was pretty dead. Which I suppose is understandable, given that it's inside the Sheraton. The decor was nice though. They should have a free standing restaurant in an area with more traffic- this place would be a hit.",review,4B6aJJTELjivUXrL_LTlqQ,0,1,0
nFo_63pTr-4ZhakuaRFOCA,3/30/12,L1ur4N-XFG_kviP0M2_SCA,5,"I love this restaurant!! I have been a fan of the Newport Beach location for years. Scottsdale definitely did not disappoint! The staff is friendly and knowledgeable. The drinks are fresh (worth the extra wait for the tasty Cucumber Jalapeño marg). And the food? Goes without saying, it's CRAVE worthy. This is a new location, so I expected the usual growing pains. But overall, a great dining experience. Welcome to the neighborhood, SOL Cocina!",review,E8Gh1Mv8Jtb6eJQjNmIPXg,1,0,0
rZbHg4ACfN3iShdsT47WKQ,7/13/10,hh1L68RTi1FCHNfXGHkc7A,5,"That darn Smokehouse burger is awesome. 5 stars. 

The smoked corn was a little Meh... it was oily like not butter oily... not a huge fan of the texture either. I like corn crunchy and it was not. 

Service was great. 

I did see an unmentionable bug running around near the back entrance towards the chicken rotisserie thing, but bugs have to eat too right? (still 5 stars lol)",review,C6IOtaaYdLIT5fWd7ZYIuA,8,9,6
CgHcO651uEE3aalrkm4boQ,8/22/07,L8C_ZWqXelQDG_SzAp3TkA,1,"My friend kept telling me how good their lunches are... I tried it, but it didn't do anything for me.  The sandwich tasted like something you can get at Safeway, but twice the price.  For being called a Purveyor of Fine Foods, I expected the food to taste like not just any ordinary sandwich. 

What I had:
Ham, cheese with portobello mushrooms on a panini with 2 sides of pasta, one was parmesan and the other was macaroni. Maybe it was the panini bread. I think the parmesan pasta was made there, but I know for sure the macaroni was not made there, it tasted like something I had at a picnic which was in a carton. It wasn't anything to brag home about. 

I found out the head chef made my sandwich... keep him in the kitchen and away from the customers, no personality whatsoever. I asked for his suggestion, and his reaction was ""anythings good."" 

Normally, when I go to AJ's, I go for their desserts. Their desserts are fabulous and you can get individual servings at a reasonable price.  I can take an assortment home and have them for later. 

Our company does use them for their catering and I've had many compliments on their dishes, but pass on the lunches.",review,QSYnt4piL87oEWJHJ8_pGA,0,1,0
huxYC5ZvUwJdJE3tfhnpIQ,12/7/10,Oz9HXBHI8cqTeFgEusyUrw,5,Very friendly and knowledgeable guys.,review,nM3vfxr6fcnN_nXdzwbVCw,0,0,0
hLRoMJv9KSoBLJILh2TwOg,12/10/11,1-9CLP4RWHJbNThB7r1ErQ,3,"The florist manager is great, but i have not had a great experience with the night manager.  He seemed upset that i was stopping him from tidying the shelves to ask about putting an order in for flowers.  

He said he had no clue how to order flowers and could not help me. I would need to come in and speak to the Florist Manager in the morning..... Well I work and i wanted to order flowers as a surprise thats why i was there in the evening. 

thought it was odd.",review,#NAME?,0,0,0
c0iszTWZwYtO3TgBx0Z0fQ,4/23/08,7Xmf43U-uyrL6FFtq6OSBA,2,"I feel the Days Inn Tempe is best described as ""a place where you can purchase the right to sleep for awhile."" 

I booked my 10-night stay on Travelocity for a non-smoking room, yet when I entered the room I almost choked. It was disgusting. I've never had a smoking hotel room before and I will make sure I don't again. They said they couldn't move us to a different room.

My local lady friend brought over a bottle of wine but forgot a corkscrew. No big deal, I thought to myself, as the front desk of a hotel will surely have a corkscrew. Nope. Coors Light it is.

The towels felt like they were made of cow tongue, and they missed our wakeup call one morning making me late for a training class that had cost me about $500.

I'm awarding one star in addition to the minimum one-star rating because I got to drink cheap beer by the pool in 90 degree weather for 10 days, and there are a few good places to eat and two dollar stores very nearby. The dollar store had a corkscrew.",review,rVlgz-MGYRPa8UzTYO0RGQ,1,3,1
sbsFamEj5wDxNAjUKrMcSw,9/15/10,4h1s3CFZX8QjIRmPX1URUw,3,"Came for a friend's birthday and really was not that impressed. First of all, it took us a while to find parking as this place only has street parking and a few spots in back. On Saturday if you are there before 7pm, all alcohol was 1/2 off and some appetizers were on special. We ate dinner there and the menu was very limited. The food was okay, but our burgers were over cooked. The service was slow and it took us a while to get our check. I'd go to hang out again and have a few drinks, but I wouldn't suggest making this your regular hang out.",review,4xaC4c660LOb2qdVeSZfqg,0,0,0
aBjgE5pLhtz4RGGR-IWpGA,8/13/12,LAXS5fIoyHBmRe-gJxUcQA,3,"Too bad about Mandalay Noodle World. Maybe if they had stressed better service and played up the Burmese aspect they would have had better luck. Who knows?

Betito's moved in, and they're okay. The wife and I stopped in yesterday. I had a carne asada torta and a taco and both were about average. Their hot salsa took it up a notch though. My wife had something with diablo in the name (sorry, I'll have to look at the menu when I get home) and loved it. They do the usual menudo on weekends and the whole place is more or less along the lines of a Filiberto's--not that there's anything wrong with that. The whole bill was less that $20, so prices are good. 

Clean enough place, cheap, food is okay, and service is adequate. I would not go out of my way to get there, but if it is in your neighborhood it is worth a try. I'll probably stop here from time to time.",review,1wMGLaMIH7CcmJ2htS1rmw,1,1,0
08Z_Zzp8PyEmWWpYurIO-Q,3/7/12,skfhecYPk8vURCcrfTWtUg,4,"Excellent service and food.

Very clean.

Friendly folks.

Beautiful patio",review,dCrd49_lbC3YAgTOZZwYmg,0,0,0
K13dEvg4uimGQ1OcE5vGZA,9/19/10,H8Uhlrj1bEaAgK5J9SomPw,4,"This is my 2nd time to this AMC.  I like it!  It is huge and clean.  The wait for tickets were quick and they have it set up that it is a hotel check in.  Not behind a bullet proof pawn shop set up.  LOL!  The concession area was huge with mutliple lines open.  Not much of a wait either.  

Walked into theater #10, not too shabby.  Pretty big screen and clean seats.  The speakers sounded great.  I had a great time.",review,_PzSNcfrCjeBxSLXRoMmgQ,0,0,0
