rating,title,user,user_link,time,comment
8," Closed Phase 4 with a Bang and a Tribute to The Late Chadwick Boseman
",KalKenobi83,/user/ur26835138/,16 November 2022,"Watched Black Panther Wakanda Forever with Letitia Wright(Small Axe) as Shuri/Black Panther II, Angela Bassett(Black Panther, Mission: Impossible-Fallout) as Romanda, Winston Duke(Spenser Confidential) as M'Baku, Danai Gurira(The Walking Dead, Avengers: Endgame) as Okoye, Michaela Coel(Black Mirror) as Aneka, Dominique Thorne(The Old Guard) as Riri Williams/Iron Heart,Florence Kasumba(The Falcon And The Winter Soldier) as Ayo andTenoch Huerta Meija(The Forever Purge) as Namor.Wright,Bassett and Huerta did great also a celebration of Cultures as well as a fitting tribute to the Late Chadwick Boseman also Meija did amazing as Namor loved his origin Modified Origin also him being Kukulkan will likely come to blows with Thor and Moon Knight from other pantheons as well since Phase 4 opened up various Mythologies as loved it differentiated from his and Aquamans origin though Aquaman has adopted some Polyneisan into the DCEU Aquaman both Momoa and Meija played by miniorities are better versions than there comic counterparts also closed Phase 4 with a Bang also Meijas Namor Joins Wanda as Another sympathetic villain aka Anti-Villain which is great .Great Score By Ludwig Gorransson(The Mandalorian), Cinematography by Autumn Durald Arkapaw(Main Stream) , and Direction By Ryan Coogler(Creed) CWatched Black Panther Wakanda Forever with Letitia Wright(Small Axe) as Shuri/Black Panther II, Angela Bassett(Black Panther, Mission: Impossible-Fallout) as Romanda, Winston Duke(Spenser Confidential) as M'Baku, Danai Gurira(The Walking Dead, Avengers: Endgame) as Okoye, Michaela Coel(Black Mirror) as Aneka, Dominique Thorne(The Old Guard) as Riri Williams/Iron Heart,Florence Kasumba(The Falcon And The Winter Soldier) as Ayo andTenoch Huerta Meija(The Forever Purge) as Namor.Wright,Bassett and Huerta did great also a celebration of Cultures as well as a fitting tribute to the Late Chadwick Boseman also Meija did amazing as Namor loved his origin Modified Origin also him being Kukulkan will likely come to blows with Thor and Moon Knight from other pantheons as well since Phase 4 opened up various Mythologies as loved it differentiated from his and Aquamans origin though Aquaman has adopted some Polyneisan into the DCEU Aquaman both Momoa and Meija played by miniorities are better versions than there comic counterparts also closed Phase 4 with a Bang also Meijas Namor Joins Wanda as Another sympathetic villain aka Anti-Villain which is great .Great Score By Ludwig Gorransson(The Mandalorian), Cinematography by Autumn Durald Arkapaw(Main Stream) , and Direction By Ryan Coogler(Creed) Closed Phase 4 with a Bang and a Tribute to The Late Chadwick Boseman 8/10."
7," As good as the 1st one
",kylebrown0209,/user/ur22249556/,16 November 2022,After watching this film I can definitely say that this film is Very cool and awesome And I thought the way that they address the original black Panther was very good And honorable I also think that this film Has a lot of great twists and turns and great surprises you will definitely not be disappointed this is a worthy sequel This is the correct way To handle a A film The original actor die I can't wait to see Where the new black panther turns up Or if they decide to make a 3rd film I hope they will I also thought the new black panther was fantastic And the visuals were good too There is no after credit scene so so don't expect one.
8," Just go for the ride! It's worth it!
",hildegardhootiecackle,/user/ur153713169/,16 November 2022,"I honestly love this movie, but you have to be willing to just go alone for the ride. Sure there are some times that the plot seems a little slow, but this is not an easy time for the people of Wakanda or his family. I think the character Shuri had a pretty amazing development in this movie. Overall I think that this is a great addition to the marvel movie family, sure it's not the greatest, but it's not the worst by a long shot. The culture & effects are just amazing if you find the story lacking. Just go for the ride & enjoy the story being told for what it is not what we think it should be!"
7," Fine film, but the first movie was better.
",jebyvyson,/user/ur73504668/,15 November 2022,"Before I give my review of this movie, I have some things to say.: I disagreed about the continuation of this film without recasting the character, T'challa/Black Panther due to the sudden passing of Chadwick Boseman. Chadwick's death hit hard on everybody, but I still want to see the character's story and journey in the MCU, but I guess the studio see that Chadwick is irreplaceable, which is understandable, but I also think they should wait awhile to start production of this film. Ever since Phase 4 started, it has been overall mediocre to begin with. The only acceptable of good out of this phase was Spider-Man: No Way Home and Shang-Chi. The rest of the movies and Disney shows have potential with good moments in them, but it all falls flat with its writing, direction, and some weird agenda they have going on. Because of this, BP: Wakanda Forever will be my last MCU film. After Endgame ended, things haven't been the same. Now, my review.I enjoyed the tribute for Chadwick at the beginning of the movie and Shuri was up next to the throne of Wakanda. After that, it became slow-paced film. There were some good jokes in there, but I wish they could tone it down a bit from one character. I don't like how they dumb down Shuri's character being how she's supposably a smart character into what she is in the film. The editing of this film is a bit weird and the final fight scene was over the place. Namor was a good antagonist, but not as good as the other bad guy characters in the rest of the MCU. The movie was overall an average action superhero movie. I don't think it will be memorable as the first movie since the movie felt high spirited and the second film was just fine."
8," Highly enjoyable
",pmailman,/user/ur8890024/,15 November 2022,"I enjoyed this movie more than I expected to. It was hard to see how a new Black Panther movie could be made witnout Chadwick Boseman, who so defined the character onscreen. But Wakanda Forever was a truly worthy sequel. But the story arc continued true in so many ways to its predecessor. Performances were excellent, cinematography superb.My only beef is the introduction of an origin story and setting for the character Namor that had no connection whatsoever to that of the Namor of the comic books other than being related to an underwater civilization. Not even a veneer of an attempt at reconciliation. Oh well."
8," Deciding to focus on characters makes it slower but...
",ayoreinf,/user/ur16320420/,15 November 2022,"I've got an issue with some of the decisions made by the producers and the creative team of the movie, even if I can understand some o the solutions they chose. I'm not sure they had to kill T'Challa, but I do understand the difficulties of replacing the like of Chadwick Boseman who made the role his own. I'm not sure they had to present Namor the way they did, even though his character in the comics allows for this option, but it does limit what they can do with him in the future. And I don't like the fact they kill other leading characters almost as an easy way out.All that said, this wasn't a bad movie. It wasn't disjointed as other reviewers here suggested - I spoke with a few that watched the movie with me - we had no problem following the plot. It was definitely a very slow action movie - as my title says - that's a result of the decision to focus on the characters, and this is a decision I do agree with. It did present us with a lot of superb acting performances with Letitia Wright, Angela Bassett and Danai Gurira topping the list, but with almost no false note in the entire cast. And when the roles are so well performed the slow pace of the movie doesn't make it any less riveting. Again, the role of Namor does leave a lot to be desired, though they did try to give him some depth, but I think they made him a bit too contradictory and so very hard to play and relate to.Bottom line, the moment they decided to make the new Black Panther a she, they were bound to face a lot of animosity on this site. It comes with the territory over here, and I know I'm going to pay with a lot of hate, here - I'm half expecting it by now. But I liked the way they dealt with the issue of grief and international politics. And even if the role of Riri was shoved into the movie for external reasons I don't think it hurt the movie in any way."
6," Wakanda forever...
",Kermitwfrancis,/user/ur28605462/,15 November 2022,Sloppy movie. Could have been an hour shorter. Great actors. I left crying. But I also left twice to go to the bathroom and I don't believe I missed anything. I know you'll make a lot of money with another one but please don't make one. I'm a big fan of marvel movies but half of them I haven't watched more than once and the half I've watched a dozen times. I will not watch this movie ever again. Ever thought about doing a meta verse thing and killmonger be the black panther? You could just made a basic superhero with a star and everyone would have loved it. Instead you made an unnecessary movie and most people will not be interested when you make another one. You've thored it. Or iron man 2 and 3ed it.
7," I Give 7 Stars When I've Been entertained
",Mehki_Girl,/user/ur4258330/,15 November 2022,"I don't have an argument for the people that didn't particularly like the movie, but didn't hate it either and their concerns - length, slow parts, continuity, etc., have meritThe one reviewer who had problems with the self aggrandizment of the most powerful nation on earth and what he calls their fascist-nationalism, I do have a bone to pick.He's totally missing their stance. In the face of what America, arguably the most powerful nation on earth has down to less powerful nations and historically what the Europeans/Colonizers have done to native peoples, there are concrete reasons for both groups to jealously protect their assets and not share it with the world.What part of the powerful enslaving the vulnerable didn't he get?So it's hell to the, no, for both groups to allow vibranium into the hands of the Colonizers. Like one character said, imagine what America would be doing with it if it had it.I'll give you minute to think about it.Finished?Yeah, the black sand brown peoples would all be dead and vacation codos for the rich would take their place.That reviewer has a lot of up votes, but we all know it's always - it's okay for me, but not for thee.Wakanda will only be Forever as long as they keep their assets out of the hands of the colonizers. We've already seen what they are capable off with the advent of gunpowder."
5," Boring, Predictable, Incompetent...
",tdsearles25,/user/ur54273060/,15 November 2022,"I really wanted to like this film, I went in not expecting anything, but curious how they would continue the story without Chadwick. Unfortunately, there wasn't much here that was original or interesting. Oh, the mysterious people form the sea, having conflict with the surface world. Oh, conflict over vibranium, the special object of this story. We have Iron Man and Black Panther replaced by two young girls whose incompetence is just frustrating. They get regularly blindsided throughout the film, for the sake of the plot. The queen dies, simply because she was so defiant. Wasn't prepared. Just silly. And the main villain... His plan was to force Wakanda into an alliance by ::checks notes:: killing the queen and flooding their city? Ok.I'm sorry but MCU phase 4 has been just about a mindless disaster to this point (She Hulk, Thor Love and Thunder, MoM, Falcon, etc). I guess this should be a lesson to never take for granted the special movies that we had during the Infinity Saga. The MCU feels like Star Wars in the sense that they have not been able to recapture the magic. Not sure what the answer is."
2," Just take a break now....
",fdhvs,/user/ur136133832/,15 November 2022,"Spider-Man & Shang Chi aside, the recent Marvel efforts have been pretty mediocre so I didn't have high hopes going into this.I liked the opening credit tribute to Chadwick, a genuine talent taken far too early.But then, I'm afraid to say, was 2.5 hours of nonsense.An underwater god sat twiddling his thumbs while Thanos was causing havoc. This film couldn't even be bothered to off a feeble 'Eternals, we promised not to get involved' excuse.What does tempt this wing-footed god to the surface is the worlds most powerful scientist! Sounds justified until you realise it's a precocious brat who is just in in this film to introduce more canon.I won't spoil the post credit scene for you but let me just say the reasoning behind 'the secret' is laughably tenuous."
7," Wakanda and Also Talokan Forever !
",jack_o_hasanov_imdb,/user/ur55640799/,15 November 2022,"The movie was long. I went into the movie with no good expectations. Maybe according to this it was better than I expected. It wasn't a bad movie. Of course, the Marvel formula was also here. I really liked the atmosphere and music of the movie. The creation of the new Black Panther or the journey of the creation was good. Since it is in the Marvel formula, the ending of the movie was very predictable. The acting in the movie was good. There were many cliches, of course. Shuri wasn't bad. There was a character in the movie that I was annoyed with and didn't like at all. Iron Heart. Riri. She's a very boring and annoying character. I never liked. Genius ? Seriously ? She was like a spoiled person. The costume was awful. After Iron Man Iron Heart wasn't good at all. So the new Avengers characters were okay. New Hawkeye, new Captain, new Captain Marvel and the others. But this one wasn't good. I'm tired of her scenes. Talokan scenes were very good. Better than Aquaman. I would like to see more and I would like to see it in the future. I wish there were a lot of political scenes in the beginning, but they didn't."
2," Genuinely one of the worst movies ive seen from marvel!!
",infoscreengrabr,/user/ur158873035/,15 November 2022,"With such excitement, booking in advance and taking the whole family promising it was going to be well worth the 3 hours. It soon became apparent the movie was simply a sounding bored for cheesy, uninspiring drivel.I was hoping the story would become more interesting but got worse and worse.A nation which is apparently a superpower, got hammered very easily. The continuous self-righteous babbling only prolonged the agony!And i stunned by the strangely yet well written positive reviews that seems to detail in such a professional manner how great this movie is.A plane and simple disappointment and yes the reason why its smashed box office because after the first movie, people had presumed it would have been its equal if not better. Instead it felt like a drawn out story that could have finished in 30minutes.I feel, we will stop going to the cinema to watch marvel movies. Instead enjoy the dark more viable DC movies. Black adam by contrast was excellent, it had its shortcomings but the story gripped you.Over all, wakanda forever becomes another for the bin!"
4," I miss Chadwick Boseman.
",maykalrif,/user/ur72246757/,15 November 2022,"It's very messy, and the story is very bad, maybe because of the rewriting after Chadwick's death. They also talk about the fact that Wakanda is the most technologically advanced country, but that is not clear because of the use of spears and daggers. Also, all the talk about the military strength of Wakanda is just talk. All we see is a group of ships. The idea that a county can develop technology just because they have natural resources is absurd; the most important thing is human resources (the natural resource curse theory). There are also plot holes in the story. Also, the underwater scenes are very bad; they could have done a better job. But the most important thing is the absence of the charisma that Chadwick Boseman had on screen. Chadwick was the best thing about the Black Panther, and his absence will never be overcome; the man was something else, and he will be forever missed."
10," Well Done on creating this gem.
",chris_rowe-881-168820,/user/ur49237919/,15 November 2022,"I'll be honest I didn't love black panther , it took me three watches to think it was alright, it was hugely heartbreaking that the actor passed away as he seemed a genuinely good person and the world needs them. I've never bought into the thought that this film is only around for equality, think that's ridiculous.This film is beautifully handled, at 3 points I cried and I'm not ashamed, they just did things in such a beautiful way, I'd say it was one of my favourite endings to a marvel film, it was just the right tone and a beautiful moment. It gets you wanting this franchise to succeed, a group of talented lovely people who must've gone through an emotional nightmare.The film is long but flies by, the one question was who's the next panther and IMO I thought it was the perfect choice, there was a couple of shocks but it was just really well done. When it's done well like it is here, there's a real joy in seeing badass women take control and fight, it was great in that respect. It wasn't in your face, the choices and logic just made it work, everyone played their part beautifully.Best antagonist for a long while, really creative and it just creates some awesome scenarios, I know some did hards didn't love it because it ventured from the comics but with what happened I think that's fine. I thoroughly enjoyed this film and as someone who went in as not even a big fan of the franchise I couldn't find a fault.Beautifully handled, great new crafted works, endless potential. Never forget this heart."
10," Forever Black Panther!
",Jaclyn16,/user/ur3899906/,15 November 2022,"I LOVED this film. I loved the raw emotions it inspired as I watched it. The cast from the first film were back to lead us into the world without King T'Challa, it was a beautiful tribute to the late AMAZING Chadwick Boseman.The leaders of this incredible movie were the ladies, with amazing performances from, Letitia, Lupita, Danai, Angela and Domanique truly inspiring. With amazing cameos from Mikaela and Florence.Winston Duke, Tenoch Huerta, Martin Freeman, were great support and the film for me went at a good pace, to explain and show the world in a new way with the introduction of a great new 'people'. I believe Black Panther: Wakanda Forever is a triumph, and the best Marvel film of this phase 4, which has been a little too flippant and lost its way. But then it has amazingly large shoes to fill. Wish they hadn't 'retired' certain characters because the backbone of the entire Marvel Universe was ripped out following the Phase 3 conclusion. I genuinely hope they look back on those movies and remember what got them here. Whoever writes the new assemble movies, please don't let it be
Taika Waititi. Sorry but the two Thor films since the original, and sequel have been wanting in my view."
1," Terrible
",canoglumervan,/user/ur158869272/,15 November 2022,"Was such a boring movie only thing that was entertaining was laughing at how stupid the plot line was. All the fighting, destruction and death was completely avoidable if only they had the same sense at the start of the movie. Also how does a 19 year old just build an iron man suit in a random garage when it took one of the smartest people in the marvel universe billions and state of the art technology? Takes away all the credit for how special iron man really was. They also tried to recreate the same scene from iron man where she goes so high up she loses consciousness and wakes up just before landing in the water. I'm really worried for marvel because the new thor movie was almost as bad. Only good side was the actors.If you want to sleep for 2 and a half hours in a big room filled with people go ahead watch this trash."
8," Good !
",Batsy1501,/user/ur96494321/,15 November 2022,"Actually about 8,25. I think the movie's plot was rather straightforward and neither overly dogmatic nor overly clichÃ©. Political elements were appropriately integrated, not imposed. Well-done tribute to Chadwick Boseman. The sounds and visuals were very well done, which helped to intensify the emotions. The vff was good for most of the movie. The pace, especially in act 2 when everything was so rambling and narrative, was definitely the worst aspect. This one and Eternals made the same mistake and they both has bad visual storytelling, they had to talk and try to give us information. Overall, still the best MCU film in 2022."
7," Nice story, nice script, pleasant for watching!
",mclren-33145,/user/ur158858145/,15 November 2022,"The Black Panther is a great film. The plot is clear and the acting is excellent. In addition, the graphics were amazing as usual and the character development was well done. Moreover, the fight scenes are good and enjoyable for the viewer.On the other hand, the movie is based on the good old formula. There was nothing unexpected. Marvel didn't want to take any risks and the result in the end was a movie that is not far from other superhero movies. In my opinion, Black Panther: Wakanda Forever falls into the category of films that are quickly forgotten.In conclusion, this movie is nothing special, but that is no reason for anyone not to watch it. It is enjoyable, beautiful and exactly what anyone expects to see in this kind of movies.Sometimes ordinary is just what is needed!"
8," What Happens When Comic Books Become Real.
",amadour-87687,/user/ur106752841/,15 November 2022,"It started with ""No Time to Die."" Now our heroes and super hero's are requiring real emotion from us. Wakanda Forever demands we invest in it emotionally and gives us every reason we should. Many complain it's too ""woke"" for them; they need the comfort of a male lead. They want to see some kickass and bravado and they are too strong to shed a few tears. They should not see this movie because the kickass is there and it has its share of bravado, but you will feel something for it's character's. They are hurting and so will you. But in the end, like this movie, you will be better for it! Thank you Wakanda for not being ""Thor Love/Thunder."" We need to be reminded that even super heroes die too. And thank you No Time to Die for doing the same. Make more of these kind of movies Marvel and a little less ""She Hulk!"""
7," Unnecessarily long and dragged out
",tahnya110,/user/ur37575825/,15 November 2022,"Where do I start with this movie. I liked the 1st one but I didn't love it and I have the same sentiments about this one I don't know why I just can't connect with this movie? Btw isn't the premise of Black Panther very similar to Avatar. Primitive tribal folk who have precious metals (vibranium in BP and Unobtanium in Avatar) and America wants it?First of all the Chadwick tributes were sweet but ultimately took away from the actual movie and became almost a memorial to him? The last credit scene was a very contrived memorial and possible hint to a new black panther movie in the making with his legacy?I felt Tenoch Huerta did an amazing job and the under water world they created was marvelous. But the movie jumped to too many places: Wakanda, Talokan, US, Haiti - I was lost in all the travel.I really did love Shuris character and how she stepped up and how brilliant she is but I didn't really understand her connection with the scientist and what they were hinting there?I was a little confused about Lupitas character and how they claimed she left Wakanda for 6 years? Did that much time pass from Chadwicks character's death in Black Panther? That and the last scene was confusing and a bit cheesy that I thought I was watching a home video.Ultimately I think the movie was good but could have been truncated and could have been more congruent and consistent."
6," Long, boring, uninteresting
",arman_pp,/user/ur33585784/,15 November 2022,"One of the most boring marvel movies to this day. Forgettable action scenes, poor dialogues, 5 year old humour. The graphics and cinematography are cool and well made and the music well fitting. There is more weight put on ""diversity"" and ""feminism"" than the actual scenario.The new black panther is not as an exciting character, the female iron-man came out of nowhere as if she was forced into the movie.The only positive note of the film was Namor. Still, this is far from enough to make the movie worth 3 hours of your life and the your buck in the cinema.Marvel has become a travesty of what it was."
4," Lacks of diversity
",nickegermarhen,/user/ur134585678/,15 November 2022,As an african I am offended that there are no arab or white people included even tho they are also african.The memorial of chad boseman was heartfull and braught me to tears but felt like it was often milked way to much.I appreciate how the film portrays strong woman characters and how they'll succeed without the oppression of men and how advanced and civilized an african state could of been if there was no white colonization influencing the progress of african technology. The african continent would of been the most advanced but unfortunately the countries minerels were stolen and is still to this day being shipped to other countries.
8," BEAUTIFUL AND EMOTIONAL!
",andrewchristianjr,/user/ur79190944/,15 November 2022,"Black Panther: Wakanda Forever is able to create a beautiful and emotionally draining storyline and visualization. Aside from being a very fitting tribute to the late Chadwick Boseman, what makes this film great is how its core story represented Africans and Mayans, and how it was empowering women with its dominantly female cast. There are a few flaws here and there which is partly due to Boseman's sudden passing but as far as Phase 4 is concerned, we think that Black Panther: Wakanda Forever is a great closing film.Synopsis:
In Marvel Studios' ""Black Panther: Wakanda Forever,"" Queen Ramonda (Angela Bassett), Shuri (Letitia Wright), M'Baku (Winston Duke), Okoye (Danai Gurira) and the Dora Milaje (including Florence Kasumba) fight to protect their nation from intervening world powers in the wake of King T'Challa's death."
9," Do you want to finish the business... like a Black Panther?
",shawnlu,/user/ur85561556/,15 November 2022,"Since the end of the Infinity Saga, recent MCU programs (movies + TVs) all came out a bit let down. Among those movies, Spider-man: No Way Home is definitely up there at the top. Thor 4 needed a little bit seriousness; Doctor Strange 2 felt like fragmented. In Black Panther: Wakanda Forever, director Ryan Coogler was able to pierce a series of events together seamlessly, keeping you engaged every scene. There might be plot holes spotted by some YouTubers who makes a living explaining movie. However, when the story itself keeps you engaged and going and going till the end credit, a couple of plot holes won't even be noticed by general audiences.The pain felt by the royal family, the desperation brought by the overpowered rivals, the purpose for Shuri to become the black panther, the choice she had to make till the end... The appearance of Kilmonger pushes the emotion of viewers to the peak and makes you worry about what will happen at the end.One of the best MCU instalments post Avengers: End Game."
9," Not sure what the cry babies are on about
",priyankashahdadpuri,/user/ur132686634/,15 November 2022,"""Wakanda Forever"" is MCU's 30-th movie and is phenomenal! The most powerful project of Phase 4. I can not understate how masterful the score is from start to finish. There are no weak links in the cast, but I have to give a special shoutout to Angela Basset and Letitia Wright's Shuri. Letitia is quite the beating heart of this film. And Tenoch Huerta? They couldn't have found a better Namor.""Ryan Coogler's emotional movies is about loss, legacy and healing. The story is intimate, but vast with global power struggles and palace intrigue. Tenoch Huerta's Namor is a force, better than I hoped. So much can be told...The scope, the camera work, the acting, and the raw emotions on and off screen can be felt throughout! Fantastic sequel and a great movie. I knew it'd be emotional and it was. Expect your eyes to leak.Immensely powerful story of forging forward-shattering at times, but also beautifully cathartic and heartening, still cannot get over how well the film earns that title.If Chadwick could see this movie, he'll be proud as much as I am right now!"
7," What Walt's Watching
",waltermwilliams,/user/ur65497206/,15 November 2022,"""Black Panther: Wakanda Forever"" is the 30th film in Marvel Cinema Universe and a critical one for the continuing success of this sub-franchise.In this movie you can witness the live action debut of ""Prince Namor"" also know in Marvel comics to any middle aged person as The Sub-Mariner.When I was a child I loved reading comic books featuring this character.He was always a short fused Superhero not the Antihero we see in ""Black Panther: Wakanda Forever"".In this movie he's a hostile invader seeking vengeance for perceived wrongs that misguided surface-dwellers commuted against his kingdom.Sure he was never keen on us surface dwellers (ie people who live above the Oceans)
However Tenoch Huerta as ""Namor"" has got a balanced attitude because he's got a giant chip on each shoulder plus mutant abilities (including an Achilles heel literally).This dude can fly and breathe underwater and is one of the main reasons this North Queenslander took up diving and snorkelling as an aquatic hobby.In the past ""Namor"" has worked with the Avengers, the Fantastic Four, the X-Men and others, but they don't get a look in during this origins storyline leaving the door wide open to expand this chapter of the MCU.Just one question: What's with the water bombs?It was like a kids birthday party every time Namors people exploded one.What I liked about ""Black Panther: Wakanda Forever"": The wonderful minutes silence for the original ""Black Panther"" actor Chadwick Boseman who would have loved this movie no doubt.African-American Ryan Coogler returns to direct this sequel and felt right at home in the big chair again with a huge budget of hundreds of millions of greenbacks to play with.Rhianna even wrote a new hit song just for this movie, ""Lift Me Up"" plays during the closing titles.Watch out for: The costumes, sets, the pageantry, the fight scenes and the bonus revealing end credits plus a marvellous eye watering tribute to the memory of Boseman.Plus Angela Bassett delivers an academy award award winning speech and performance in her reprised role as as ""Queen Ramonda"".3.5/5*"
10," By far, one of the BEST marvel movies EVER!
",ellerought,/user/ur153372351/,15 November 2022,"This was a great movie, and it really showed a lot of grief and loss, but also the chance to learn and acknowledge the past while still moving on and living your best life in the present. It was very heartfelt, but also heart breaking. The CGI was amazing, it had beautiful scenes, with the dialogue and the screenplay, it was amazing, I have nothing but amazing things to say about it. I truly don't understand the mixed and low reviews of this beautiful film. There was amazing character growth, and you really had a deeper understanding of their grief. It was beautiful. It was a beautiful tribute to Chadwick who's memory was honored perfectly. I hope you enjoy the movie."
8," Solid
",searcherer,/user/ur68561822/,15 November 2022,"I watched this movie in IMAX 2D, and that I regret: I should've went for the IMAX 3D version. The visuals in this movie are a work of art, period. The tone for the different settings, complemented by the choice of actors for the characters, helped produce the right atmosphere and feel for the movie. The movie starts off interesting and continues so throughout that its long runtime is never a burden on viewers. The main characters are deep each in its own right and develop nicely as the events, yet still without the need for a shrink-level analysis or reading too much into them for them to be understandable and hence appreciated in context. Tenoch Huerta's performance really shined, I believe, and casting him for the role was spot-on. I enjoyed the showing so much I thought to myself I could watch it again and this time go for the IMAX 3D version - that one should prove a treat with this movie. Just don't forget to grab your popcorn and coke, it's a delightfully lengthy one!"
2," This movie is so boring compared from last one.
",bhanchood-77559,/user/ur158857163/,15 November 2022,"Part 2 wakanda forever is very boring movie I am giving this movie 2 stars because of bad production, very weak story line, story is not matching first 55 min of movie is movie is going all over the place can't keep up very cheezy lol. For year 2022 I still give favor doctor strange 5 out 5 stars . Wakanda forever give bad name for black panther I still give black Adam 5out of 5 stars .. wakanda forever is so boring I was keep going to sleep watching this movie even my 6 year old son tells me daddy I did not like this movie can we go watch black Adam for second time I started to laugh my 6 year old son talking bad about this mov."
9," I loved it so much
",rcpinson,/user/ur158857243/,15 November 2022,"The casting, the soundtrack, the action, the acting, the pace, the setting, the editing, the atmosphere, I got goosebumps for basically the entire movie, maybe I missed some stuff but this is instantly in my top 3 favourite movies I've ever seen, I enjoyed this movie so much, I don't know how they managed to create a better movie than the first even without t'challa(may he rest in peace)ğŸ™�. Credits to marvel, the actors, the directors, the producers and everyone else involved in this movie for making it so Incredible. The ending credits seem too...it was amazing. It has got me so hyped for the next adaptation of black panther."
1," Everything was there for a great movie, but, they kept talking like a Minnesota Goodbye
",atosa-llc,/user/ur35200820/,15 November 2022,"I went into this movie desperate to like it. I have seen every mcu property, and have been a big fan. I grew up with the comics, I know the lore, I love the history. Some of these stories helped me through my own struggles growing up. So again, when I went into this movie, I really wanted to like it!But.......Do you like falling asleep, but never actually falling asleep?Did you enjoy the long drawn out diplomacy scenes of Phantom Menace, on loop, with all action sequences removed?Then you would love the new Black Panther movie.Save yourself the time, money, heartache. Do not go see this movie. It adds nothing to the MCU, and makes OSHA Safety Training videos sound like a blockbuster.Everything was there for an AMAZING MOVIE - but instead, they created something that should have never seen the light of day. Similar to Spiderman 3 (Tobey Mcguire), they tried to cover to much ground, handle to many characters and new characters, and a way over complicated story.Wow..... just wow..."
9," Ryan did a great job directing the film
",sonyabguard-store,/user/ur19391124/,15 November 2022,"I felt that Ryan did an excellent job directing this film. The tribute was amazing, considering it was a second film. I will always like the costumes of Wakanda Forever. Although it was slow at first it truly was very close to the comics and this is what is important. If you have not read the comics, then it would not make sense to you. I did like the underwater scenes as well it was beautiful. I watched it in 3D so I did have a different effect than probably a regular movie goer as well. The fight scenes was like it was coming at you. I will miss Chadwick Boseman but he would be grateful for how they celebrated his life in this film."
2," Do not Bother
",Jan-Sikora,/user/ur100147799/,15 November 2022,"Almost three hours of pure boredom. Don't watch this movie if you are expecting something more than another Wonder Woman 1984 fiasco.The plot and the character's motivations make no sense. Namor is nothing that we as a comic readers were used to. Genocide of every single thing just because someone found their ore?Also. Wakanda does not care about anyone and won't waste their time nor resources on events that can destroy the planet or Universe, BUT when a random girl is in trouble. They will sacrifice their own people and kids when some orphan gets kidnapped.Oh and don't get me started on the way they decided to ""defeat"" Ocean Man (Namor).Marvel is going downhill. Which is not a surprise."
9," Finally, One of the Best Movies in Phase 4
",CutlasSaber,/user/ur156856433/,15 November 2022,"First of all let me start of this review by saying this movie was actually pretty good. With the tragic death of Chadwick Boseman, Coogler struggled to decide whether he should recast the character or rewrite the entire movie. Regardless of where I stand on this decision, I think Coogler did a fantastic job at executing this. With that being said, here are my thoughts on the movie itself;The visuals were surprisingly good. With Marvel's recent history on CGI effects not being so good (I'm also referring to that god-awful CGI fight at the final battle of Black Panther 1), so I'm happy to say that I was pleasantly surprised with how beautiful the visuals are, especially with how majestically they edited the usage of water in this film.Now while there are quiet a few action scenes in this movie (all of which are pretty neat) there aren't actually a lot, and I thought this was fine. This movie was long and didn't really waste too much of our time with filler. With the amount of characters shown in this film, development is what we needed to flesh out these characters. (I'd also like to mention that a lot of the characters that get a lot of screen time weren't as fleshed out as I wanted to be in the first movie, so it's good to see them be more than just side characters for once) This brings me to the main character of this film that made me really like this movie;Letitia Wright's performance as Shuri was definitely a high in this movie. Her character of having to cope with the death of her brother made me sympathetic towards her character, and her development throughout this film was really well-written.This was probably mentioned by almost everyone by now so I'll keep it brief, but I think it's worth mentioning. Angela Bassett's performance as Ramonda was by far one of the best performances in this film and completely stole the show.Alright now to some of the bad stuff: I thought the American subplots in this film were kind of unnecessary, Ross was relevant in the first movie and actually did important stuff, here Ross isn't really doing anything and his character in this film overall is a complete waste of time.I don't know if it was just me, but the post credit scene kind of bothered me a bit. I could rant on this all day, so I'm not even going to try. But basically my main complaint about this is how this cute scene about T'Challa's secret son raises a lot of questions, and when you think about him having a secret son in his older movies, it creates a lot of plot holes."
5," Wakanda goes on forever and ever and ever . . .
",garretsr,/user/ur0829023/,15 November 2022,"The film's biggest flaw is that it is just slow. The vast majority of the time is spent on dialogue that does nothing to move the plot forward. The dialogue is not funny, exciting, inciteful, or even memorable.The movie is almost three hours long, which is acceptable if it entertains, but the brief bits of entertainment get you nowhere. There are also cheesy references to indigineous peoples' culture that got more laughs than sympathy. For example when an elder shows up with a lip plate--even ignoring the fact that it is a male elder and lip plates are generally used by female tribe members --the caricature caused laughs and groans from the audience. If the character said anything important, nobody heard it because nobody took him seriously. I hope that the character was not intended as comic relief."
